"","PlacetteID","Annee","rcp","Aridity","CMI","CMIcm","DD","FFP","MSP","Max_ST","Min_WT","PAS","PTot","PUtile","TMoy","TSummer","TmaxUtil","Tmax_yr","TotalVPD","UtilVPD"
"169",400413001,1994,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"170",400413001,1995,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"171",400413001,1996,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"172",400413001,1997,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"173",400413001,1998,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"174",400413001,1999,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"175",400413001,2000,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"176",400413001,2001,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"177",400413001,2002,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"178",400413001,2003,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"179",400413001,2004,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"180",400413001,2005,"RCP45",27.58,134.97,5.22,1159.81,152.23,496.58,18.02,-18.93,189.99,1025.77,301.26,0.75,18.04,20.4,6.41,11.46,5.01
"181",400413001,2006,"RCP45",27.4445,135.1685,5.292,1162.745,152.4825,497.506,18.038,-18.856,190.3365,1028.226,302.334,0.7865,18.057,20.4225,6.4345,11.462,5.017
"182",400413001,2007,"RCP45",27.1735,135.5655,5.436,1168.615,152.9875,499.358,18.074,-18.708,191.0295,1033.138,304.482,0.8595,18.091,20.4675,6.4835,11.466,5.031
"183",400413001,2008,"RCP45",26.9025,135.9625,5.58,1174.485,153.4925,501.21,18.11,-18.56,191.7225,1038.05,306.63,0.9325,18.125,20.5125,6.5325,11.47,5.045
"184",400413001,2009,"RCP45",26.6315,136.3595,5.724,1180.355,153.9975,503.062,18.146,-18.412,192.4155,1042.962,308.778,1.0055,18.159,20.5575,6.5815,11.474,5.059
"185",400413001,2010,"RCP45",26.3605,136.7565,5.868,1186.225,154.5025,504.914,18.182,-18.264,193.1085,1047.874,310.926,1.0785,18.193,20.6025,6.6305,11.478,5.073
"186",400413001,2011,"RCP45",26.0895,137.1535,6.012,1192.095,155.0075,506.766,18.218,-18.116,193.8015,1052.786,313.074,1.1515,18.227,20.6475,6.6795,11.482,5.087
"187",400413001,2012,"RCP45",25.8185,137.5505,6.156,1197.965,155.5125,508.618,18.254,-17.968,194.4945,1057.698,315.222,1.2245,18.261,20.6925,6.7285,11.486,5.101
"188",400413001,2013,"RCP45",25.5475,137.9475,6.3,1203.835,156.0175,510.47,18.29,-17.82,195.1875,1062.61,317.37,1.2975,18.295,20.7375,6.7775,11.49,5.115
"189",400413001,2014,"RCP45",25.2765,138.3445,6.444,1209.705,156.5225,512.322,18.326,-17.672,195.8805,1067.522,319.518,1.3705,18.329,20.7825,6.8265,11.494,5.129
"190",400413001,2015,"RCP45",25.0055,138.7415,6.588,1215.575,157.0275,514.174,18.362,-17.524,196.5735,1072.434,321.666,1.4435,18.363,20.8275,6.8755,11.498,5.143
"191",400413001,2016,"RCP45",24.829,139.1945,6.6525,1222.401,157.4655,514.977,18.4125,-17.436,197.964,1078.697,322.973,1.503,18.4085,20.876,6.92,11.5225,5.159
"192",400413001,2017,"RCP45",24.747,139.7035,6.6375,1230.183,157.8365,514.731,18.4775,-17.408,200.052,1086.311,323.439,1.549,18.4655,20.928,6.96,11.5675,5.177
"193",400413001,2018,"RCP45",24.665,140.2125,6.6225,1237.965,158.2075,514.485,18.5425,-17.38,202.14,1093.925,323.905,1.595,18.5225,20.98,7,11.6125,5.195
"194",400413001,2019,"RCP45",24.583,140.7215,6.6075,1245.747,158.5785,514.239,18.6075,-17.352,204.228,1101.539,324.371,1.641,18.5795,21.032,7.04,11.6575,5.213
"195",400413001,2020,"RCP45",24.501,141.2305,6.5925,1253.529,158.9495,513.993,18.6725,-17.324,206.316,1109.153,324.837,1.687,18.6365,21.084,7.08,11.7025,5.231
"196",400413001,2021,"RCP45",24.419,141.7395,6.5775,1261.311,159.3205,513.747,18.7375,-17.296,208.404,1116.767,325.303,1.733,18.6935,21.136,7.12,11.7475,5.249
"197",400413001,2022,"RCP45",24.337,142.2485,6.5625,1269.093,159.6915,513.501,18.8025,-17.268,210.492,1124.381,325.769,1.779,18.7505,21.188,7.16,11.7925,5.267
"198",400413001,2023,"RCP45",24.255,142.7575,6.5475,1276.875,160.0625,513.255,18.8675,-17.24,212.58,1131.995,326.235,1.825,18.8075,21.24,7.2,11.8375,5.285
"199",400413001,2024,"RCP45",24.173,143.2665,6.5325,1284.657,160.4335,513.009,18.9325,-17.212,214.668,1139.609,326.701,1.871,18.8645,21.292,7.24,11.8825,5.303
"200",400413001,2025,"RCP45",24.091,143.7755,6.5175,1292.439,160.8045,512.763,18.9975,-17.184,216.756,1147.223,327.167,1.917,18.9215,21.344,7.28,11.9275,5.321
"201",400413001,2026,"RCP45",24.0895,143.933,6.5325,1300.046,161.3065,513.811,19.053,-17.1595,217.0935,1151.639,328.26,1.96,18.977,21.4015,7.325,11.9635,5.3405
"202",400413001,2027,"RCP45",24.1685,143.739,6.5775,1307.478,161.9395,516.153,19.099,-17.1385,215.6805,1152.857,329.98,2,19.031,21.4645,7.375,11.9905,5.3615
"203",400413001,2028,"RCP45",24.2475,143.545,6.6225,1314.91,162.5725,518.495,19.145,-17.1175,214.2675,1154.075,331.7,2.04,19.085,21.5275,7.425,12.0175,5.3825
"204",400413001,2029,"RCP45",24.3265,143.351,6.6675,1322.342,163.2055,520.837,19.191,-17.0965,212.8545,1155.293,333.42,2.08,19.139,21.5905,7.475,12.0445,5.4035
"205",400413001,2030,"RCP45",24.4055,143.157,6.7125,1329.774,163.8385,523.179,19.237,-17.0755,211.4415,1156.511,335.14,2.12,19.193,21.6535,7.525,12.0715,5.4245
"206",400413001,2031,"RCP45",24.4845,142.963,6.7575,1337.206,164.4715,525.521,19.283,-17.0545,210.0285,1157.729,336.86,2.16,19.247,21.7165,7.575,12.0985,5.4455
"207",400413001,2032,"RCP45",24.5635,142.769,6.8025,1344.638,165.1045,527.863,19.329,-17.0335,208.6155,1158.947,338.58,2.2,19.301,21.7795,7.625,12.1255,5.4665
"208",400413001,2033,"RCP45",24.6425,142.575,6.8475,1352.07,165.7375,530.205,19.375,-17.0125,207.2025,1160.165,340.3,2.24,19.355,21.8425,7.675,12.1525,5.4875
"209",400413001,2034,"RCP45",24.7215,142.381,6.8925,1359.502,166.3705,532.547,19.421,-16.9915,205.7895,1161.383,342.02,2.28,19.409,21.9055,7.725,12.1795,5.5085
"210",400413001,2035,"RCP45",24.8005,142.187,6.9375,1366.934,167.0035,534.889,19.467,-16.9705,204.3765,1162.601,343.74,2.32,19.463,21.9685,7.775,12.2065,5.5295
"211",400413001,2036,"RCP45",24.814,141.502,6.8235,1375.2125,167.585,536.8345,19.516,-16.9275,204.7815,1163.9165,343.7825,2.362,19.516,22.0295,7.822,12.237,5.5535
"212",400413001,2037,"RCP45",24.762,140.326,6.5505,1384.3375,168.115,538.3835,19.568,-16.8625,207.0045,1165.3295,342.1475,2.406,19.568,22.0885,7.866,12.271,5.5805
"213",400413001,2038,"RCP45",24.71,139.15,6.2775,1393.4625,168.645,539.9325,19.62,-16.7975,209.2275,1166.7425,340.5125,2.45,19.62,22.1475,7.91,12.305,5.6075
"214",400413001,2039,"RCP45",24.658,137.974,6.0045,1402.5875,169.175,541.4815,19.672,-16.7325,211.4505,1168.1555,338.8775,2.494,19.672,22.2065,7.954,12.339,5.6345
"215",400413001,2040,"RCP45",24.606,136.798,5.7315,1411.7125,169.705,543.0305,19.724,-16.6675,213.6735,1169.5685,337.2425,2.538,19.724,22.2655,7.998,12.373,5.6615
"216",400413001,2041,"RCP45",24.554,135.622,5.4585,1420.8375,170.235,544.5795,19.776,-16.6025,215.8965,1170.9815,335.6075,2.582,19.776,22.3245,8.042,12.407,5.6885
"217",400413001,2042,"RCP45",24.502,134.446,5.1855,1429.9625,170.765,546.1285,19.828,-16.5375,218.1195,1172.3945,333.9725,2.626,19.828,22.3835,8.086,12.441,5.7155
"218",400413001,2043,"RCP45",24.45,133.27,4.9125,1439.0875,171.295,547.6775,19.88,-16.4725,220.3425,1173.8075,332.3375,2.67,19.88,22.4425,8.13,12.475,5.7425
"219",400413001,2044,"RCP45",24.398,132.094,4.6395,1448.2125,171.825,549.2265,19.932,-16.4075,222.5655,1175.2205,330.7025,2.714,19.932,22.5015,8.174,12.509,5.7695
"220",400413001,2045,"RCP45",24.346,130.918,4.3665,1457.3375,172.355,550.7755,19.984,-16.3425,224.7885,1176.6335,329.0675,2.758,19.984,22.5605,8.218,12.543,5.7965
