"","PlacetteID","rcp","Annee","Mois","Tmin","Tmax","PTot"
"439","400202303","RCP45",2027,7,24.92322,13.0813,11.1
"440","400202303","RCP45",2027,8,24.34002,11.590336,12.434
"441","400202303","RCP45",2027,9,17.358,6.902,7.416
"442","400202303","RCP45",2027,10,8.448386,-0.244516,5.488
"443","400202303","RCP45",2027,11,1.8833332,-5.471332,10.324
"444","400202303","RCP45",2027,12,-5.271614,-14.99934,7.542
"445","400202303","RCP45",2028,1,-8.570972,-19.05032,5.95
"446","400202303","RCP45",2028,2,-5.631426,-13.53642,3.694
"447","400202303","RCP45",2028,3,0.56258106,-10.090298,5.842
"448","400202303","RCP45",2028,4,8.104666,-1.7946674,7.668
"449","400202303","RCP45",2028,5,16.7587,3.392256,12.062
"450","400202303","RCP45",2028,6,22.09732,8.868,9.052
"451","400202303","RCP45",2028,7,25.60258,12.0587,10.62
"452","400202303","RCP45",2028,8,23.20838,11.89418,8.994
"453","400202303","RCP45",2028,9,17.10334,6.340668,7.67
"454","400202303","RCP45",2028,10,8.719356,0.4496774,6.744
"455","400202303","RCP45",2028,11,1.3699992,-6.333334,10.552
"456","400202303","RCP45",2028,12,-6.108386,-15.64516,7.264
"457","400202303","RCP45",2029,1,-8.779996,-18.16516,5.49
"458","400202303","RCP45",2029,2,-6.422856,-15.78358,8.142
"459","400202303","RCP45",2029,3,-0.26064472,-10.252894,3.25
"460","400202303","RCP45",2029,4,9.998,-0.8280006,10.62
"461","400202303","RCP45",2029,5,16.3574,4.309676,15.848
"462","400202303","RCP45",2029,6,20.29332,8.776668,7.454
"463","400202303","RCP45",2029,7,25.5987,12.23806,10.358
"464","400202303","RCP45",2029,8,24.1387,11.665786,9.858
"465","400202303","RCP45",2029,9,17.97734,6.562668,8.122
"466","400202303","RCP45",2029,10,8.229032,-0.18709666,9.89
"467","400202303","RCP45",2029,11,1.9820006,-5.703334,11.022
"468","400202303","RCP45",2029,12,-6.349032,-15.38128,6.696
"469","400202303","RCP45",2030,1,-8.715478,-18.7471,3.088
"470","400202303","RCP45",2030,2,-7.062858,-17.22786,3.708
"471","400202303","RCP45",2030,3,-0.579353,-11.5729,5.568
"472","400202303","RCP45",2030,4,8.753994,-1.094668,7.006
"473","400202303","RCP45",2030,5,15.5929,3.218064,16.124
"474","400202303","RCP45",2030,6,22.71998,8.453334,8.3
"475","400202303","RCP45",2030,7,26.35676,13.00452,11.762
"476","400202303","RCP45",2030,8,24.3026,11.03679,11.632
"477","400202303","RCP45",2030,9,17.56266,6.599998,9.506
"478","400202303","RCP45",2030,10,9.577426,0.07419362,8.876
"479","400202303","RCP45",2030,11,2.664666,-4.813332,13.828
"480","400202303","RCP45",2030,12,-6.338066,-15.7142,6.266
"481","400202303","RCP45",2031,1,-9.44127,-18.86774,4.264
"482","400202303","RCP45",2031,2,-5.505,-15.75784,6.57
"483","400202303","RCP45",2031,3,0.5883872,-9.547742,6.53
"484","400202303","RCP45",2031,4,8.52666,-1.335334,7.146
"485","400202303","RCP45",2031,5,17.0484,3.933546,10.38
"486","400202303","RCP45",2031,6,21.94132,8.560668,12.65
"487","400202303","RCP45",2031,7,25.60514,13.61678,8.99
"488","400202303","RCP45",2031,8,24.53482,12.59288,11.638
"489","400202303","RCP45",2031,9,17.21334,6.268,9.058
"490","400202303","RCP45",2031,10,10.310326,0.8258062,9.716
"491","400202303","RCP45",2031,11,1.070666,-6.717334,10.466
"492","400202303","RCP45",2031,12,-4.476776,-13.39098,10.276
"493","400202303","RCP45",2032,1,-9.476782,-19,7.15
"494","400202303","RCP45",2032,2,-6.056428,-16.31572,4.464
"495","400202303","RCP45",2032,3,0.0212924,-10.095492,5.854
"496","400202303","RCP45",2032,4,9.90466,-1.64333066,12.828
"497","400202303","RCP45",2032,5,17.31612,4.214196,13.584
"498","400202303","RCP45",2032,6,22.54802,8.764,9.834
"499","400202303","RCP45",2032,7,26.69614,13.05874,11.042
"500","400202303","RCP45",2032,8,26.13742,12.94644,14.062
"501","400202303","RCP45",2032,9,17.624,6.454668,11.7
"502","400202303","RCP45",2032,10,9.32129,0.38709744,9.322
"503","400202303","RCP45",2032,11,1.1433332,-5.579998,9.542
"504","400202303","RCP45",2032,12,-6.074838,-15.69548,9.628
"505","400202303","RCP45",2033,1,-8.852906,-18.1155,10.166
"506","400202303","RCP45",2033,2,-4.529284,-15.25788,8.794
"507","400202303","RCP45",2033,3,-0.0858074,-11.276776,5.262
"508","400202303","RCP45",2033,4,9.986674,-0.8539992,7.42
"509","400202303","RCP45",2033,5,18.19098,4.60839,14.046
"510","400202303","RCP45",2033,6,22.62734,9.105998,7.942
"511","400202303","RCP45",2033,7,26.1174,13.08584,10.582
"512","400202303","RCP45",2033,8,24.24388,11.700648,9.656
"513","400202303","RCP45",2033,9,16.70334,5.779334,11.688
"514","400202303","RCP45",2033,10,9.80516,0.381936,10.326
"515","400202303","RCP45",2033,11,0.6733334,-6.946002,13.36
"516","400202303","RCP45",2033,12,-6.318066,-16.61744,8.66
"517","400202303","RCP45",2034,1,-7.346452,-18.50774,8.424
"518","400202303","RCP45",2034,2,-4.085714,-13.24786,3.172
"519","400202303","RCP45",2034,3,-0.41870984,-11.404514,4.774
"520","400202303","RCP45",2034,4,8.658666,-2.42799934,8.412
"521","400202303","RCP45",2034,5,16.27098,4.180646,14.89
"522","400202303","RCP45",2034,6,22.69802,9.660668,14.53
"523","400202303","RCP45",2034,7,26.26066,12.85804,9.842
"524","400202303","RCP45",2034,8,24.82516,11.49098,12.1
"525","400202303","RCP45",2034,9,17.576,6.676668,8.59
"526","400202303","RCP45",2034,10,9.696762,0.37161122,9.516
"527","400202303","RCP45",2034,11,1.48800266,-5.798668,13.6
"528","400202303","RCP45",2034,12,-4.707096,-14.41418,10.47
"529","400202303","RCP45",2035,1,-8.6729,-18.70902,5.74
"530","400202303","RCP45",2035,2,-6.032858,-18.545,5.5
"531","400202303","RCP45",2035,3,0.5632256,-9.958062,7.294
"532","400202303","RCP45",2035,4,8.545318,-1.2620006,6.882
"533","400202303","RCP45",2035,5,16.37032,4.41613,13.236
"534","400202303","RCP45",2035,6,21.46932,8.99,8.606
"535","400202303","RCP45",2035,7,26.22582,13.04904,9.914
"536","400202303","RCP45",2035,8,24.63934,12.06064,12.298
"537","400202303","RCP45",2035,9,17.556,6.183334,7.596
"538","400202303","RCP45",2035,10,10.23226,0.2212916,8.116
"539","400202303","RCP45",2035,11,1.5600006,-6.342,13.896
"540","400202303","RCP45",2035,12,-5.88903,-15.22002,7.946
"541","400202303","RCP45",2036,1,-8.448386,-18.18258,4.05
"542","400202303","RCP45",2036,2,-5.575714,-15.26358,3.554
"543","400202303","RCP45",2036,3,-0.387742,-11.27614,5.434
"544","400202303","RCP45",2036,4,8.796678,-2.5386666,13.218
"545","400202303","RCP45",2036,5,16.1174,4.73097,13.968
"546","400202303","RCP45",2036,6,22.45732,9.065994,10.83
"547","400202303","RCP45",2036,7,25.86452,12.85032,8.562
"548","400202303","RCP45",2036,8,24.9484,12.56064,9.948
"549","400202303","RCP45",2036,9,18.32866,6.603336,7.748
"550","400202303","RCP45",2036,10,9.080008,0.3625806,8.022
"551","400202303","RCP45",2036,11,1.149334,-6.945334,11.822
"552","400202303","RCP45",2036,12,-5.392902,-15.13226,9.108
"553","400202303","RCP45",2037,1,-8.316136,-18.63744,14.556
"554","400202303","RCP45",2037,2,-5.060714,-13.79426,5.304
"555","400202303","RCP45",2037,3,-1.301936,-11.856778,5.858
"556","400202303","RCP45",2037,4,9.598668,-0.49600054,7.778
"557","400202303","RCP45",2037,5,17.05548,3.838066,16.61
"558","400202303","RCP45",2037,6,21.77532,9.49266,11.16
"559","400202303","RCP45",2037,7,26.83484,13.58968,10.876
"560","400202303","RCP45",2037,8,24.40644,12.239358,11.274
"561","400202303","RCP45",2037,9,18.12468,6.692,6.108
"562","400202303","RCP45",2037,10,11.070322,0.7980644,5.964
"563","400202303","RCP45",2037,11,0.51799994,-7.102666,10.91
"564","400202303","RCP45",2037,12,-6.58258,-16.62386,9.29
"565","400202303","RCP45",2038,1,-10.050988,-21.02904,8.49
"566","400202303","RCP45",2038,2,-4.459286,-13.33,6.238
"567","400202303","RCP45",2038,3,-0.0858072,-11.036798,6.72
"568","400202303","RCP45",2038,4,9.852014,-0.8799992,9.63
"569","400202303","RCP45",2038,5,16.77226,4.307096,16.322
"570","400202303","RCP45",2038,6,22.38134,8.226668,13.368
"571","400202303","RCP45",2038,7,25.5684,13.32192,9.812
"572","400202303","RCP45",2038,8,24.49548,12.1516,13.414
"573","400202303","RCP45",2038,9,17.21134,6.197334,9.828
"574","400202303","RCP45",2038,10,10.836778,1.4374202,8.68
"575","400202303","RCP45",2038,11,0.9840006,-7.312666,11.082
"576","400202303","RCP45",2038,12,-6.62774,-16.1245,8.668
"577","400202303","RCP45",2039,1,-8.661296,-18.0445,8.574
"578","400202303","RCP45",2039,2,-6.025,-17.02498,4.308
"579","400202303","RCP45",2039,3,0.3219372,-10.269678,6.162
"580","400202303","RCP45",2039,4,9.254666,-1.505332,9.854
"581","400202303","RCP45",2039,5,17.49098,3.476776,13.314
"582","400202303","RCP45",2039,6,22.51,8.927338,12.856
"583","400202303","RCP45",2039,7,26.17224,12.28774,10.454
"584","400202303","RCP45",2039,8,23.97742,13.19292,12.404
"585","400202303","RCP45",2039,9,18.04134,6.639334,10.824
"586","400202303","RCP45",2039,10,10.82194,0.46129054,10.216
"587","400202303","RCP45",2039,11,0.7806674,-5.8386686,9.982
"588","400202303","RCP45",2039,12,-5.493548,-13.86902,9.634
"589","400202303","RCP45",2040,1,-7.652258,-17.63032,3.786
"590","400202303","RCP45",2040,2,-5.56,-16.86286,4.664
"591","400202303","RCP45",2040,3,-1.130967,-11.57546,2.244
"592","400202303","RCP45",2040,4,9.858666,-0.9299992,6.254
"593","400202303","RCP45",2040,5,16.08386,4.090322,14
"594","400202303","RCP45",2040,6,21.76666,8.898666,10.724
"595","400202303","RCP45",2040,7,26.11678,13.29872,10.184
"596","400202303","RCP45",2040,8,25.17164,12.19614,9.786
"597","400202303","RCP45",2040,9,17.43932,6.722,8.618
"598","400202303","RCP45",2040,10,10.02645,0.9161296,9.412
"599","400202303","RCP45",2040,11,1.525334,-5.041332,13.122
"600","400202303","RCP45",2040,12,-6.055482,-16.04322,9.42
"601","400202303","RCP45",2041,1,-8.121934,-17.6955,8.468
"602","400202303","RCP45",2041,2,-3.98643,-12.694258,4.992
"603","400202303","RCP45",2041,3,1.2683888,-9.899992,5.716
"604","400202303","RCP45",2041,4,9.969332,-0.5099994,8.428
"605","400202303","RCP45",2041,5,17.54582,5.04258,17.19
"606","400202303","RCP45",2041,6,22.63266,9.54734,9.782
"607","400202303","RCP45",2041,7,25.88194,12.84452,10.146
"608","400202303","RCP45",2041,8,25.15162,13.023222,12.802
"609","400202303","RCP45",2041,9,18.14468,6.860668,11.674
"610","400202303","RCP45",2041,10,10.721292,1.0838722,10.216
"611","400202303","RCP45",2041,11,3.275334,-4.938002,13.246
"612","400202303","RCP45",2041,12,-6.196136,-14.7084,7.84
"613","400202303","RCP45",2042,1,-8.959358,-19.39356,10.518
"614","400202303","RCP45",2042,2,-5.382858,-16.66286,4.632
"615","400202303","RCP45",2042,3,0.3741942,-10.494202,8.292
"616","400202303","RCP45",2042,4,7.973332,-1.3440014,8.078
"617","400202303","RCP45",2042,5,16.87806,4.34645,17.726
"618","400202303","RCP45",2042,6,23.50666,10.108646,11.236
"619","400202303","RCP45",2042,7,27.23616,12.82,9.848
"620","400202303","RCP45",2042,8,25.97548,13.7342,11.416
"621","400202303","RCP45",2042,9,18.95932,7.401334,7.984
"622","400202303","RCP45",2042,10,9.745818,1.1722596,8.766
"623","400202303","RCP45",2042,11,2.134666,-5.245334,12.588
"624","400202303","RCP45",2042,12,-5.924518,-14.7671,9.492
"625","400202303","RCP45",2043,1,-7.99612,-17.97678,10.138
"626","400202303","RCP45",2043,2,-4.352856,-15.87714,7.098
"627","400202303","RCP45",2043,3,0.6929024,-9.087754,7.648
"628","400202303","RCP45",2043,4,9.769334,0.1293334,9.384
"629","400202303","RCP45",2043,5,16.68454,3.91742,15.932
"630","400202303","RCP45",2043,6,22.14266,9.730674,9.822
"631","400202303","RCP45",2043,7,26.15034,13.44966,11.19
"632","400202303","RCP45",2043,8,24.57292,13.00256,12.49
"633","400202303","RCP45",2043,9,19.65202,7.532666,10.436
"634","400202303","RCP45",2043,10,10.105166,0.1729022,9.09
"635","400202303","RCP45",2043,11,2.60066734,-4.802666,13.13
"636","400202303","RCP45",2043,12,-5.791612,-14.7129,9
"637","400202303","RCP45",2044,1,-10.053556,-19.44258,8.204
"638","400202303","RCP45",2044,2,-5.129286,-17.01,4.564
"639","400202303","RCP45",2044,3,1.3877419,-10.05613,4.132
"640","400202303","RCP45",2044,4,7.984002,-2.275334,10.664
"641","400202303","RCP45",2044,5,15.59032,4.279356,13.924
"642","400202303","RCP45",2044,6,23.56,10.024668,8.28
"643","400202303","RCP45",2044,7,26.32968,13.65936,10.342
"644","400202303","RCP45",2044,8,25.33674,11.648396,11.464
"645","400202303","RCP45",2044,9,18.70734,7.998664,10.44
"646","400202303","RCP45",2044,10,9.225162,0.3858058,9.68
"647","400202303","RCP45",2044,11,1.899332,-5.69,15.874
"648","400202303","RCP45",2044,12,-7.396776,-17.51614,8.418
"649","400202303","RCP45",2045,1,-8.059356,-18.48582,8.222
"650","400202303","RCP45",2045,2,-4.427856,-16.00286,6.128
"651","400202303","RCP45",2045,3,1.260001,-8.461948,6.75
"652","400202303","RCP45",2045,4,9.409332,-1.8266666,10.118
"653","400202303","RCP45",2045,5,15.69548,3.869678,19.748
"654","400202303","RCP45",2045,6,22.52,9.35266,10.514
"655","400202303","RCP45",2045,7,26.5684,13.51418,8.784
"656","400202303","RCP45",2045,8,25.5213,12.374848,11.218
"657","400202303","RCP45",2045,9,19.54934,7.680672,11.212
"658","400202303","RCP45",2045,10,10.9258,1.404514,10.084
"659","400202303","RCP45",2045,11,2.28,-5.721334,13.888
"660","400202303","RCP45",2045,12,-5.484516,-15.09546,11.524
"661","400307001","RCP45",1991,1,-12.8516,-25.3516,5.34
"662","400307001","RCP45",1991,2,-6.45,-20.3643,4.65
"663","400307001","RCP45",1991,3,-1.8,-13.171,12.09
"664","400307001","RCP45",1991,4,5.94333,-4.95333,7.86
"665","400307001","RCP45",1991,5,14.9,1.97419,9.51
"666","400307001","RCP45",1991,6,21.12,8.26333,3.64
"667","400307001","RCP45",1991,7,23.0161,10.9323,7.47
"668","400307001","RCP45",1991,8,21,10.3935,14.34
"669","400307001","RCP45",1991,9,13.4833,3.48,5.63
"670","400307001","RCP45",1991,10,8.24839,-0.854839,13.86
"671","400307001","RCP45",1991,11,0.806667,-6.61,1.97
"672","400307001","RCP45",1991,12,-8.21935,-18.6516,3.64
"673","400307001","RCP45",1992,1,-11.5419,-22.2774,7.92
"674","400307001","RCP45",1992,2,-10.0172,-21.2655,5.71
"675","400307001","RCP45",1992,3,-3.96129,-15.8677,7.87
"676","400307001","RCP45",1992,4,3.73667,-5.71,7.28
"677","400307001","RCP45",1992,5,16.7129,1.28387,2.69
"678","400307001","RCP45",1992,6,18.5833,6.81333,12.2
"679","400307001","RCP45",1992,7,18.8871,7.45161,18.23
"680","400307001","RCP45",1992,8,19.9097,8.8871,12.11
"681","400307001","RCP45",1992,9,16.3167,5.17667,6.4
"682","400307001","RCP45",1992,10,5.70323,-2.03871,4.46
"683","400307001","RCP45",1992,11,-1.05667,-8.98667,4.87
"684","400307001","RCP45",1992,12,-6.80323,-15.9065,4.13
"685","400307001","RCP45",1993,1,-11.1161,-23.3129,2.68
"686","400307001","RCP45",1993,2,-13.1429,-26.0679,7.29
"687","400307001","RCP45",1993,3,-1.56452,-15.8387,6.88
"688","400307001","RCP45",1993,4,6.1,-4.22333,9.86
"689","400307001","RCP45",1993,5,13.8742,2.46452,11.31
"690","400307001","RCP45",1993,6,19.9933,6.77333,8.38
"691","400307001","RCP45",1993,7,22.071,10.5806,10.77
"692","400307001","RCP45",1993,8,21.8129,10.0065,8.8
"693","400307001","RCP45",1993,9,15.19,3.6,8.05
"694","400307001","RCP45",1993,10,4.96452,-3.17419,8.82
"695","400307001","RCP45",1993,11,-0.886667,-9.6,6.41
"696","400307001","RCP45",1993,12,-6.84839,-16.6452,6.39
"697","400307001","RCP45",1994,1,-17.3,-29.1387,6.95
"698","400307001","RCP45",1994,2,-10.6357,-23.5429,4.18
"699","400307001","RCP45",1994,3,-1.51613,-13.1387,4.97
"700","400307001","RCP45",1994,4,3.65333,-6.06333,6.07
"701","400307001","RCP45",1994,5,12.4194,0.270968,9.4
"702","400307001","RCP45",1994,6,20.6933,9.57667,16.71
"703","400307001","RCP45",1994,7,21.671,11.7387,14.05
"704","400307001","RCP45",1994,8,19.1452,8.74194,9.68
"705","400307001","RCP45",1994,9,14.8,5.22333,7.68
"706","400307001","RCP45",1994,10,10.9452,0.83871,3.94
"707","400307001","RCP45",1994,11,2.68667,-5.72667,9.04
"708","400307001","RCP45",1994,12,-4.8129,-13.1548,4.14
"709","400307001","RCP45",1995,1,-7.44516,-16.2806,8.44
"710","400307001","RCP45",1995,2,-10.6893,-21.3643,7.39
"711","400307001","RCP45",1995,3,-1.42903,-11.5935,6.34
"712","400307001","RCP45",1995,4,2.93333,-6.81,6.27
"713","400307001","RCP45",1995,5,12.8419,2.42258,7.45
"714","400307001","RCP45",1995,6,22.4933,9.45333,5.64
"715","400307001","RCP45",1995,7,24.229,12.2742,6.49
"716","400307001","RCP45",1995,8,23.0968,10.3484,6.25
"717","400307001","RCP45",1995,9,14.8933,2.87333,5.81
"718","400307001","RCP45",1995,10,9.42258,1.20645,10.73
"719","400307001","RCP45",1995,11,-1.84,-10.0967,11.26
"720","400307001","RCP45",1995,12,-8.27097,-17.4419,9.66
"721","400307001","RCP45",1996,1,-10.4548,-22.371,7.85
"722","400307001","RCP45",1996,2,-8.12414,-18.7345,8.38
"723","400307001","RCP45",1996,3,-2.53871,-13.6548,2.04
"724","400307001","RCP45",1996,4,3.91667,-4.71667,12.41
"725","400307001","RCP45",1996,5,12.0839,0.709677,7.95
"726","400307001","RCP45",1996,6,20.97,9.18667,7.31
"727","400307001","RCP45",1996,7,21,10.5968,29.46
"728","400307001","RCP45",1996,8,21.1484,9.52581,4.57
"729","400307001","RCP45",1996,9,15.25,5.22333,13.83
"730","400307001","RCP45",1996,10,6.93871,-1.22903,7.42
"731","400307001","RCP45",1996,11,-0.18,-7.71667,8.29
"732","400307001","RCP45",1996,12,-4.43871,-12.1258,10.12
"733","400307001","RCP45",1997,1,-10.4194,-21.3484,12.58
"734","400307001","RCP45",1997,2,-7.92857,-20.5964,8.46
"735","400307001","RCP45",1997,3,-4.29355,-16.4484,3.06
"736","400307001","RCP45",1997,4,4.97333,-5.14,2.7
"737","400307001","RCP45",1997,5,10.4065,0.854839,11.24
"738","400307001","RCP45",1997,6,20.6533,7.55,10.49
"739","400307001","RCP45",1997,7,22.3645,10.8935,8.25
"740","400307001","RCP45",1997,8,18.9968,8.05484,12.63
"741","400307001","RCP45",1997,9,14.48,5.51333,11.5
"742","400307001","RCP45",1997,10,8.07097,-0.587097,5.44
"743","400307001","RCP45",1997,11,0.00333333,-8.31,11.49
"744","400307001","RCP45",1997,12,-6.57742,-16.1452,7.56
"745","400307001","RCP45",1998,1,-8.04516,-18.6387,7.75
"746","400307001","RCP45",1998,2,-3.36071,-14.1964,7.53
"747","400307001","RCP45",1998,3,-0.687097,-11.3129,13.13
"748","400307001","RCP45",1998,4,7.74667,-3.48,5.1
"749","400307001","RCP45",1998,5,16.8677,4.33871,4.68
"750","400307001","RCP45",1998,6,18.97,7.58667,13.71
"751","400307001","RCP45",1998,7,21.3,9.60968,15.39
"752","400307001","RCP45",1998,8,21.7129,7.98065,8.72
"753","400307001","RCP45",1998,9,15.0733,6.17667,10.7
"754","400307001","RCP45",1998,10,8.40323,0.709677,9.63
"755","400307001","RCP45",1998,11,0.726667,-6.18333,9.66
"756","400307001","RCP45",1998,12,-4.48387,-15.1871,7.23
"757","400307001","RCP45",1999,1,-8.84516,-21.9742,9.58
"758","400307001","RCP45",1999,2,-4.62857,-16.7429,4.46
"759","400307001","RCP45",1999,3,-0.122581,-10.6097,8.14
"760","400307001","RCP45",1999,4,6.75667,-3.67667,2.53
"761","400307001","RCP45",1999,5,19.7452,3.68065,7.34
"762","400307001","RCP45",1999,6,22.61,9.00333,9.78
"763","400307001","RCP45",1999,7,21.9774,11.5419,14.21
"764","400307001","RCP45",1999,8,20.6419,10.1484,5.97
"765","400307001","RCP45",1999,9,18.8033,8.84667,9.71
"766","400307001","RCP45",1999,10,6.53871,-0.974194,20.77
"767","400307001","RCP45",1999,11,3.10333,-5.01,10.24
"768","400307001","RCP45",1999,12,-3.76774,-12.3065,8.822
"769","400307001","RCP45",2000,1,-10.8452,-20.5129,10.25
"770","400307001","RCP45",2000,2,-6.97241,-18.9172,6.78
"771","400307001","RCP45",2000,3,1.12903,-8.50968,7.51
"772","400307001","RCP45",2000,4,3.32,-4.66667,13.52
"773","400307001","RCP45",2000,5,12.2613,1.93226,11.73
"774","400307001","RCP45",2000,6,17.4767,6.61,5.6
"775","400307001","RCP45",2000,7,20.1226,10.1194,8.56
"776","400307001","RCP45",2000,8,19.2903,10.5194,9.7
"777","400307001","RCP45",2000,9,13.36,5.18667,7.29
"778","400307001","RCP45",2000,10,7.44839,0.016129,6.05
"779","400307001","RCP45",2000,11,1.04,-3.55667,5.74
"780","400307001","RCP45",2000,12,-8.7,-16.8419,6.84
"781","400307001","RCP45",2001,1,-9.807094,-18.5271,2.89
"782","400307001","RCP45",2001,2,-7.85357,-20.2607,7.59
"783","400307001","RCP45",2001,3,-2.32581,-13.0742,8.46
"784","400307001","RCP45",2001,4,6.64333,-4.71667,3.35
"785","400307001","RCP45",2001,5,18.171,4,6.69
"786","400307001","RCP45",2001,6,20.65,8.49667,8.75
"787","400307001","RCP45",2001,7,21.6677,10.429,13.21
"788","400307001","RCP45",2001,8,22.5903,11.2194,7.39
"789","400307001","RCP45",2001,9,17.44,6.72,7.76
"790","400307001","RCP45",2001,10,9.39677,1.3,11.68
"791","400307001","RCP45",2001,11,2.47333,-4.73333,5.71
"792","400307001","RCP45",2001,12,-2.49355,-10.0677,3.43
"793","400307001","RCP45",2002,1,-8.19677,-17.4194,4.37
"794","400307001","RCP45",2002,2,-7.03571,-17.6429,13.86
"795","400307001","RCP45",2002,3,-2.67097,-14.1935,10.07
"796","400307001","RCP45",2002,4,4.59,-4.46333,10.8
"797","400307001","RCP45",2002,5,11.371,0.658065,8.63
"798","400307001","RCP45",2002,6,17.2733,6.37667,5.33
"799","400307001","RCP45",2002,7,20.2355,10.6387,9.41
"800","400307001","RCP45",2002,8,21.3,10.6419,4.41
"801","400307001","RCP45",2002,9,16,6.39,9.27
"802","400307001","RCP45",2002,10,5.6871,-0.951613,7.06
"803","400307001","RCP45",2002,11,-1.99,-7.79,8.762
"804","400307001","RCP45",2002,12,-5.68387,-13.2806,2.7
"805","400307001","RCP45",2003,1,-13.0452,-21.4194,0.84
"806","400307001","RCP45",2003,2,-10.7179,-21.5786,5.2
"807","400307001","RCP45",2003,3,-3.37097,-14.9419,3.21
"808","400307001","RCP45",2003,4,2.27333,-7.53,9.42
"809","400307001","RCP45",2003,5,12.3226,1.88387,5.74
"810","400307001","RCP45",2003,6,19.9333,7.44,6.09
"811","400307001","RCP45",2003,7,19.4806,10.7452,9.27
"812","400307001","RCP45",2003,8,19.2645,10.0452,15.61
"813","400307001","RCP45",2003,9,18.02,7.63,5.47
"814","400307001","RCP45",2003,10,7.1129,0.309677,15.09
"815","400307001","RCP45",2003,11,0.733333,-5.51667,8.4
"816","400307001","RCP45",2003,12,-5.16129,-12.8097,27.28
"817","400307001","RCP45",2004,1,-14.5774,-23.629,10.05
"818","400307001","RCP45",2004,2,-7.03793,-17.0897,14.44
"819","400307001","RCP45",2004,3,-1.13548,-12.0194,7.6
"820","400307001","RCP45",2004,4,3.48333,-5.07333,6.97
"821","400307001","RCP45",2004,5,10.3226,0.564516,10.22
"822","400307001","RCP45",2004,6,15.97,5.90333,21.19
"823","400307001","RCP45",2004,7,20.8613,11.5903,15.61
"824","400307001","RCP45",2004,8,18.8677,10.0806,13.98
"825","400307001","RCP45",2004,9,15.0867,5.99333,11.91
"826","400307001","RCP45",2004,10,8.67097,0.690323,6.6
"827","400307001","RCP45",2004,11,-0.22,-6.24,7.25
"828","400307001","RCP45",2004,12,-8.29355,-18.0871,11.18
"829","400307001","RCP45",2005,1,-11.9742,-24.1032,2.75
"830","400307001","RCP45",2005,2,-6.15,-16.3214,5.04
"831","400307001","RCP45",2005,3,-2.58387,-12.5194,7.03
"832","400307001","RCP45",2005,4,5.54,-3.23,13.05
"833","400307001","RCP45",2005,5,10.7645,1.79677,10.68
"834","400307001","RCP45",2005,6,19.7267,8.22667,13.98
"835","400307001","RCP45",2005,7,22.7355,10.4839,9.93
"836","400307001","RCP45",2005,8,19.9903,9.00645,16.04
"837","400307001","RCP45",2005,9,15.68,6.71667,12.27
"838","400307001","RCP45",2005,10,8.47419,1.98387,8.76
"839","400307001","RCP45",2005,11,0.24,-6.20333,9.97
"840","400307001","RCP45",2005,12,-7.45806,-14.6452,7.6
"841","400307001","RCP45",2006,1,-6.33871,-15.5806,10.65
"842","400307001","RCP45",2006,2,-9.34286,-18.7286,8.6
"843","400307001","RCP45",2006,3,-0.687097,-9.89032,6.02
"844","400307001","RCP45",2006,4,6.48333,-3.68333,7.27
"845","400307001","RCP45",2006,5,13.1677,3.40645,7.24
"846","400307001","RCP45",2006,6,19.95,9.11,6.73
"847","400307001","RCP45",2006,7,20.9774,10.7258,9.45
"848","400307001","RCP45",2006,8,18.7161,8.6129,4.3
"849","400307001","RCP45",2006,9,14.8233,5.2,10.45
"850","400307001","RCP45",2006,10,6.80323,0.0806452,16.08
"851","400307001","RCP45",2006,11,2.91333,-3.49667,9.52
"852","400307001","RCP45",2006,12,-3.27097,-11.071,6.45
"853","400307001","RCP45",2007,1,-8.60323,-17.7032,5.05
"854","400307001","RCP45",2007,2,-11.3821,-21.8571,5.6
"855","400307001","RCP45",2007,3,-3.38387,-14.7968,7.3
"856","400307001","RCP45",2007,4,4.84,-4.21333,6.93
"857","400307001","RCP45",2007,5,14.1613,1.26129,4.51
"858","400307001","RCP45",2007,6,19.4633,7.62,9.64
"859","400307001","RCP45",2007,7,20.2774,10.1226,12.48
"860","400307001","RCP45",2007,8,18.2581,8.27097,13.68
"861","400307001","RCP45",2007,9,15.2567,5.1,12.05
"862","400307001","RCP45",2007,10,9.9871,1.79355,12.52
"863","400307001","RCP45",2007,11,-0.386667,-6.61667,14.06
"864","400307001","RCP45",2007,12,-7.47097,-14.771,7.75
"865","400307001","RCP45",2008,1,-7.42903,-15.929,5.93
"866","400307001","RCP45",2008,2,-8.06207,-19.4103,6.73
"867","400307001","RCP45",2008,3,-5.07419,-16.8645,10.01
"868","400307001","RCP45",2008,4,6.52,-3.03667,10.49
"869","400307001","RCP45",2008,5,13.1806,1.66452,3.39
"870","400307001","RCP45",2008,6,16.5233,7.74667,16.8
"871","400307001","RCP45",2008,7,21.9903,11.7903,13.34
"872","400307001","RCP45",2008,8,19.2935,10.3871,10.35
"873","400307001","RCP45",2008,9,15.2133,5.61333,9.2
"874","400307001","RCP45",2008,10,7.7871,0.951613,7.15
"875","400307001","RCP45",2008,11,1.37667,-4.94,8.92
"876","400307001","RCP45",2008,12,-7.42258,-17.0452,14.48
"877","400307001","RCP45",2009,1,-13.729,-23.3871,6.3
"878","400307001","RCP45",2009,2,-6.425,-16.1929,4.09
